relseconds,data
251.124,2616.74755859375
251.434,2616.74755859375
251.744,2616.74755859375
252.054,2616.74755859375
252.364,2616.74755859375
252.665,2616.74755859375
252.966,2599.5
253.274,2597.574951171875
253.592,2597.574951171875
253.867,2594.043212890625
254.169,2592.332763671875
254.471,2592.332763671875
254.772,2592.332763671875
255.073,2592.332763671875
255.38,2592.332763671875
255.682,2592.332763671875
255.983,2592.332763671875
256.284,2592.332763671875
256.585,2580.75244140625
256.887,2579.2646484375
257.189,2577.835205078125
257.498,2576.661865234375
257.799,2576.661865234375
258.12,2574.16357421875
258.395,2571.33984375
258.697,2570.031494140625
258.999,2568.71923828125
259.301,2567.430419921875
259.609,2567.430419921875
259.911,2567.430419921875
260.212,2567.430419921875
260.513,2567.430419921875
260.814,2567.430419921875
261.115,2567.430419921875
261.416,2567.430419921875
261.839,2556.118408203125
262.15,2556.118408203125
262.46,2556.118408203125
262.761,2556.118408203125
263.062,2549.05615234375
263.364,2547.794677734375
263.666,2546.62744140625
263.975,2545.416015625
264.301,2545.416015625
264.602,2545.416015625
264.903,2545.416015625
265.204,2545.416015625
265.505,2545.416015625
265.806,2545.416015625
266.113,2545.416015625
266.415,2545.416015625
266.716,2530.069091796875
267.018,2528.654052734375
267.32,2527.214599609375
267.622,2525.976806640625
267.924,2524.53125
268.232,2523.247802734375
268.552,2523.247802734375
268.828,2519.184814453125
269.129,2517.837158203125
269.431,2516.546630859375
269.733,2516.546630859375
270.034,2516.546630859375
270.341,2516.546630859375
270.642,2516.546630859375
270.943,2516.546630859375
271.244,2516.546630859375
271.545,2516.546630859375
271.855,2502.64599609375
272.165,2502.64599609375
272.588,2502.64599609375
272.89,2502.64599609375
273.191,2497.40478515625
273.493,2495.98828125
273.795,2494.314697265625
274.097,2492.8974609375
274.399,2491.9208984375
274.707,2490.608642578125
275.008,2490.608642578125
275.309,2490.608642578125
275.61,2490.608642578125
275.911,2490.608642578125
276.212,2490.608642578125
276.513,2490.608642578125
276.82,2479.76953125
277.122,2479.76953125
277.423,2476.872314453125
277.725,2475.978759765625
278.027,2474.596435546875
278.329,2473.236572265625
278.631,2471.90576171875
278.939,2470.65478515625
279.261,2470.65478515625
279.537,2466.346923828125
279.839,2466.346923828125
280.14,2466.346923828125
280.441,2466.346923828125
280.742,2466.346923828125
281.049,2466.346923828125
281.35,2466.346923828125
281.651,2466.346923828125
281.961,2454.4111328125
282.271,2454.4111328125
282.581,2454.4111328125
282.891,2454.4111328125
283.198,2454.4111328125
283.513,2454.4111328125
283.789,2443.18115234375
284.091,2441.640869140625
284.393,2439.771240234375
284.695,2437.9228515625
284.997,2437.9228515625
285.304,2437.9228515625
285.606,2437.9228515625
285.907,2437.9228515625
286.208,2437.9228515625
286.509,2437.9228515625
286.81,2437.9228515625
287.111,2425.12158203125
287.419,2423.741455078125
287.72,2423.741455078125
288.042,2420.92236328125
288.317,2418.410400390625
288.619,2417.21044921875
288.921,2416.349365234375
289.222,2415.310302734375
289.53,2414.05712890625
289.832,2414.05712890625
290.133,2414.05712890625
290.434,2414.05712890625
290.735,2414.05712890625
291.036,2414.05712890625
291.337,2414.05712890625
291.644,2414.05712890625
291.946,2414.05712890625
292.256,2401.41552734375
292.566,2401.41552734375
292.876,2401.41552734375
293.186,2401.41552734375
293.487,2401.41552734375
293.794,2393.218017578125
294.096,2393.218017578125
294.397,2390.398193359375
294.699,2388.79541015625
295.001,2387.37060546875
295.303,2387.37060546875
295.604,2387.37060546875
295.911,2387.37060546875
