relseconds,roll,pitch,yaw
40.364,-1.5260907411575317,4.382143497467041,16.943485260009766
40.665,-1.4160547256469727,4.40261697769165,17.223957061767578
40.967,-1.3840683698654175,4.300833225250244,17.287200927734375
41.269,-1.3840683698654175,4.300833225250244,17.287200927734375
41.57,-1.3840683698654175,4.300833225250244,17.287200927734375
41.871,-1.3840683698654175,4.300833225250244,17.287200927734375
42.178,-1.3840683698654175,4.300833225250244,17.287200927734375
42.48,-1.3840683698654175,4.300833225250244,17.287200927734375
42.781,-1.3840683698654175,4.300833225250244,17.287200927734375
43.082,-1.3840683698654175,4.300833225250244,17.287200927734375
43.415,-1.36723792552948,4.353185176849365,17.701738357543945
43.691,-1.457885503768921,4.303882598876953,17.771678924560547
43.993,-1.3835115432739258,4.226917743682861,17.807594299316406
44.301,-1.5243602991104126,4.364221096038818,17.823226928710938
44.603,-1.5243602991104126,4.364221096038818,17.823226928710938
44.904,-1.5111812353134155,4.277726650238037,17.916841506958008
45.206,-1.458824872970581,4.382864952087402,17.980161666870117
45.508,-1.5302232503890991,4.338144302368164,18.026830673217773
45.81,-1.4126317501068115,4.338784217834473,18.083261489868164
46.112,-1.5087552070617676,4.24359130859375,18.097869873046875
46.42,-1.5087552070617676,4.24359130859375,18.097869873046875
46.721,-1.5087552070617676,4.24359130859375,18.097869873046875
47.022,-1.5087552070617676,4.24359130859375,18.097869873046875
47.323,-1.5087552070617676,4.24359130859375,18.097869873046875
47.624,-1.5087552070617676,4.24359130859375,18.097869873046875
47.925,-1.5087552070617676,4.24359130859375,18.097869873046875
48.226,-1.5151007175445557,4.335387229919434,18.484004974365234
48.534,-1.3951860666275024,4.416186809539795,18.517473220825195
48.844,-1.3951860666275024,4.416186809539795,18.517473220825195
49.154,-1.3951860666275024,4.416186809539795,18.517473220825195
49.464,-1.3951860666275024,4.416186809539795,18.517473220825195
49.774,-1.3951860666275024,4.416186809539795,18.517473220825195
50.075,-1.3951860666275024,4.416186809539795,18.517473220825195
50.376,-1.3951860666275024,4.416186809539795,18.517473220825195
50.706,-1.543487310409546,4.286728382110596,18.717073440551758
51.008,-1.543487310409546,4.286728382110596,18.717073440551758
51.309,-1.543487310409546,4.286728382110596,18.717073440551758
51.61,-1.543487310409546,4.286728382110596,18.717073440551758
51.911,-1.543487310409546,4.286728382110596,18.717073440551758
52.212,-1.543487310409546,4.286728382110596,18.717073440551758
52.513,-1.543487310409546,4.286728382110596,18.717073440551758
52.82,-1.543487310409546,4.286728382110596,18.717073440551758
53.122,-1.543487310409546,4.286728382110596,18.717073440551758
53.423,-1.3703017234802246,4.39410924911499,19.186199188232422
53.725,-1.5389333963394165,4.287779808044434,19.240413665771484
54.027,-1.354601263999939,4.431160926818848,19.294713973999023
54.329,-1.5160592794418335,4.279793739318848,19.338871002197266
54.631,-1.4303539991378784,4.320181846618652,19.391019821166992
54.958,-1.4545366764068604,4.33409309387207,19.427026748657227
55.26,-1.4545366764068604,4.33409309387207,19.427026748657227
55.561,-1.3894543647766113,4.3833723068237305,19.55057716369629
55.863,-1.5103222131729126,4.313357830047607,19.608116149902344
56.165,-1.3933430910110474,4.394870281219482,19.65877342224121
56.467,-1.3933430910110474,4.394870281219482,19.65877342224121
56.768,-1.3933430910110474,4.394870281219482,19.65877342224121
57.075,-1.3933430910110474,4.394870281219482,19.65877342224121
57.377,-1.3933430910110474,4.394870281219482,19.65877342224121
57.678,-1.3933430910110474,4.394870281219482,19.65877342224121
57.979,-1.3933430910110474,4.394870281219482,19.65877342224121
58.28,-1.3933430910110474,4.394870281219482,19.65877342224121
58.581,-1.5467543601989746,4.2776875495910645,20.01443862915039
58.892,-1.5467543601989746,4.2776875495910645,20.01443862915039
59.315,-1.5467543601989746,4.2776875495910645,20.01443862915039
59.626,-1.5467543601989746,4.2776875495910645,20.01443862915039
59.927,-1.5467543601989746,4.2776875495910645,20.01443862915039
60.228,-1.5643619298934937,4.298801898956299,20.362991333007812
60.53,-1.3163950443267822,4.375169277191162,20.412084579467773
60.856,-1.633675217628479,4.2114410400390625,20.47722053527832
61.132,-1.6023526191711426,4.266953945159912,20.555301666259766
61.44,-1.6023526191711426,4.266953945159912,20.555301666259766
61.742,-1.6023526191711426,4.266953945159912,20.555301666259766
